LangID,CountryID,LangStatus,Name
vmj,MX,L,Mixtec
vmk,MZ,L,Makhuwa-Shirima
vml,AU,X,Malgana
vmm,MX,L,Mixtec
vmp,MX,L,Mazatec
vmq,MX,L,Mixtec
vmr,MZ,L,Marenje
vms,ID,X,Moksela
vmu,AU,X,Muluridyi
vmv,US,X,Maidu
vmw,MZ,L,Makhuwa
vmx,MX,L,Mixtec
vmy,MX,L,Mazatec
vmz,MX,L,Mazatec
vnk,SB,L,Lovono
vnm,VU,L,NeveÃ¢â‚¬â„¢ei
vnp,VU,L,Vunapu
vor,NG,L,Voro
vot,RU,L,Vod
vra,VU,L,VeraÃ¢â‚¬â„¢a
vro,EE,L,VÃƒÂµro
vrs,SB,L,Varisi
vrt,VU,L,Banam Bay
vsi,MD,L,Moldova Sign Language
vsl,VE,L,Venezuelan Sign Language
vsv,ES,L,Valencian Sign Language
vto,ID,L,Vitou
vum,GA,L,Vumbu
vun,TZ,L,Vunjo
vut,CM,L,Vute
vwa,CN,L,Awa
waa,US,L,Walla Walla
wab,PG,L,Wab
wac,US,L,Wasco-Wishram
wad,ID,L,Wandamen
wae,CH,L,Walser
waf,BR,L,WakonÃƒÂ¡
wag,PG,L,WaÃ¢â‚¬â„¢ema
wah,ID,L,Watubela
wai,ID,L,Wares
waj,PG,L,Waffa
wal,ET,L,Wolaytta
wam,US,L,Wampanoag
wan,CI,L,Wan
wao,US,L,Wappo
wap,GY,L,Wapishana
waq,AU,L,Wageman
war,PH,L,Waray-Waray
was,US,L,Washo
wat,PG,L,Kaninuwa
wau,BR,L,WaurÃƒÂ¡
wav,NG,L,Waka
waw,BR,L,Waiwai
wax,PG,L,Marangis
way,SR,L,Wayana
waz,PG,L,Wampur
wba,VE,L,Warao
wbb,ID,L,Wabo
wbe,ID,L,Waritai
wbf,BF,L,Wara
wbh,TZ,L,Wanda
wbi,TZ,L,Vwanji
wbj,TZ,L,Alagwa
wbk,AF,L,Waigali
wbl,AF,L,Wakhi
wbm,CN,L,Wa
wbp,AU,L,Warlpiri
wbq,IN,L,Waddar
wbr,IN,L,Wagdi
wbt,AU,L,Wanman
wbv,AU,L,Wajarri
wbw,ID,L,Woi
wca,BR,L,YanomÃƒÂ¡mi
wci,TG,L,Gbe
wdd,GA,L,Wandji
wdg,PG,L,Wadaginam
wdj,AU,L,Wadjiginy
wdk,AU,X,Wadikali
wdu,AU,X,Wadjigu
wdy,AU,X,Wadjabangayi
wea,MM,X,Wewaw
wec,CI,L,WÃƒÂ¨ Western
wed,PG,L,Wedau
weg,AU,L,Wergaia
weh,CM,L,Weh
wei,PG,L,Kiunum
wem,BJ,L,Gbe
weo,ID,L,Wemale
wep,DE,L,Westphalien
wer,PG,L,Weri
wes,CM,L,Pidgin
wet,ID,L,Perai
weu,MM,L,Chin
wew,ID,L,Wejewa
wfg,ID,L,Zorop
wga,AU,X,Wagaya
wgb,PG,L,Wagawaga
wgg,AU,X,Wangganguru
wgi,PG,L,Wahgi
wgo,ID,L,Waigeo
wgu,AU,L,Wirangu
wgy,AU,L,Warrgamay
wha,ID,L,Manusela
whg,PG,L,Wahgi
whk,ID,L,Kenyah
whu,ID,L,Kayan
wib,BF,L,Toussian
wic,US,L,Wichita
wie,AU,X,Wik-Epa
wif,AU,X,Wik-Keyangan
wig,AU,L,Wik-Ngathana
wih,AU,L,Wik-MeÃ¢â‚¬â„¢anha
wii,PG,L,Minidien
wij,AU,L,Wik-Iiyanh
wik,AU,L,Wikalkan
wil,AU,X,Wilawila
wim,AU,L,Wik-Mungkan
win,US,L,Ho-Chunk
wir,BR,X,WirafÃƒÂ©d
wiu,PG,L,Wiru
wiv,PG,L,Vitu
wiy,US,L,Wiyot
wja,NG,L,Waja
wji,NG,L,Warji
wka,TZ,X,KwÃ¢â‚¬â„¢adza
wkb,IN,L,Kumbaran
wkd,ID,L,Mo
wkl,IN,L,Kalanadi
wku,IN,L,Kunduvadi
wkw,AU,L,Wakawaka
wky,AU,X,Wangkayutyuru
wla,PG,L,Walio
wlc,KM,L,Comorian
wle,ET,L,Wolane
wlg,AU,L,Kunbarlang
wli,ID,L,Waioli
wlk,US,X,Wailaki
wll,SD,L,Wali
wln,BE,L,Walloon
wlo,ID,L,Wolio
wlr,VU,L,Wailapa
wls,WF,L,Wallisian
wlu,AU,X,Wuliwuli
wlv,AR,L,WichÃƒÂ_ LhamtÃƒÂ©s Vejoz
wlw,ID,L,Walak
wlx,GH,L,Wali
wly,NP,X,Waling
wma,NG,X,Mawa
wmb,AU,L,Wambaya
wmc,PG,L,Wamas
wmd,BR,L,MamaindÃƒÂ©
wme,NP,L,Wambule
wmh,TL,L,WaimaÃ¢â‚¬â„¢a
wmi,AU,X,Wamin
wmm,ID,L,Maiwa
wmn,NC,X,Waamwang
wmo,PG,L,Wom
wms,ID,L,Wambon
wmt,AU,L,Walmajarri
wmw,MZ,L,Mwani
wmx,PG,L,Womo
wnb,PG,L,Wanambre
wnc,PG,L,Wantoat
wnd,AU,X,Wandarang
wne,PK,L,Waneci
wng,ID,L,Wanggom
wni,KM,L,Comorian
wnk,ID,L,Wanukaka
wnm,AU,X,Wanggamala
wnn,AU,X,Wunumara
wno,ID,L,Wano
wnp,PG,L,Wanap
wnu,PG,L,Usan
wnw,US,L,Wintu
wny,AU,L,Wanyi
woa,AU,L,Tyaraity
wob,CI,L,WÃƒÂ¨ Northern
woc,PG,L,Wogeo
wod,ID,L,Wolani
woe,FM,L,Woleaian
wof,GM,L,Wolof
wog,PG,L,Wogamusin
woi,ID,L,Kamang
wok,CM,L,Longto
wol,SN,L,Wolof
wom,NG,L,Wom
won,CD,L,Wongo
woo,ID,L,Manombai
wor,ID,L,Woria
wos,PG,L,Hanga Hundi
wow,ID,L,Wawonii
woy,ET,L,Weyto
wpc,VE,L,Maco
wra,PG,L,Warapu
wrb,AU,X,Warluwara
wrd,AF,L,Warduji
wrg,AU,L,Warungu
wrh,AU,L,Wiradhuri
wri,AU,X,Wariyangga
wrk,AU,L,Garrwa
wrl,AU,L,Warlmanpa
wrm,AU,L,Warumungu
wrn,SD,L,Warnang
wro,AU,L,Worrorra
wrp,ID,L,Waropen
wrr,AU,L,Wardaman
wrs,PG,L,Waris
wru,ID,L,Waru
wrv,PG,L,Waruna
wrw,AU,X,Gugu Warra
wrx,ID,L,Wae Rana
wry,IN,L,Merwari
wrz,AU,X,Waray
wsa,ID,L,Warembori
wsi,VU,L,Wusi
wsk,PG,L,Waskia
wsr,PG,L,Owenia
wss,GH,L,Wasa
wsu,BR,L,Wasu
wsv,AF,X,Wotapuri-Katarqalai
wtf,PG,L,Watiwa
wth,AU,X,Wathawurrung
wti,ET,L,Berta
wtk,PG,L,Watakataui
wtm,IN,L,Mewati
wtw,ID,L,Wotu
wua,AU,L,Wikngenchera
wub,AU,L,Wunambal
wud,TG,L,Wudu
wuh,CN,L,Wutunhua
wul,ID,L,Silimo
wum,GA,L,Wumbvu
wun,TZ,L,Bungu
wur,AU,X,Wurrugu
wut,PG,L,Wutung
wuu,CN,L,Chinese
wuv,PG,L,Wuvulu-Aua
wux,AU,L,Wulna
wuy,ID,L,Wauyai
wwa,BJ,L,Waama
wwb,AU,X,Wakabunga
wwo,VU,L,Dorig
wwr,AU,X,Warrwa
www,CM,L,Wawa
wxa,CN,L,Waxianghua
wxw,AU,X,Wardandi
wya,US,L,Wyandot
wyb,AU,L,Wangaaybuwan-Ngiyambaa
wyi,AU,X,Woiwurrung
wym,PL,L,Wymysorys
wyr,BR,L,WayorÃƒÂ_
wyy,FJ,L,Fijian
xab,NG,L,Sambe
xac,IN,L,Kachari
xai,BR,L,KaimbÃƒÂ©
xaj,BR,X,ArarandewÃƒÂ¡ra
xal,RU,L,Kalmyk-Oirat
xam,ZA,X,|Xam
xan,ET,L,Xamtanga
xao,VN,L,Khao
xar,PG,X,Karami
xas,RU,X,Kamas
xat,BR,L,Katawixi
xau,ID,L,Kauwera
xav,BR,L,XavÃƒÂ¡nte
xaw,US,L,Kawaiisu
xay,ID,L,Kayan Mahakam
xba,BR,L,Kamba
xbd,AU,X,Bindal
xbe,AU,X,Bigambal
xbg,AU,X,Bunganditj
xbi,PG,L,Kombio
xbj,AU,X,Birrpayi
xbp,AU,X,Bibbulman
xbr,ID,L,Kambera
xbw,BR,L,KambiwÃƒÂ¡
xbx,BR,X,KabixÃƒÂ_
xby,AU,L,Batyala
xda,AU,L,Darkinyung
xdk,AU,X,Dharuk
xdy,ID,L,Malayic Dayak
xed,CM,L,Hdi
xeg,ZA,X,||Xegwi
xel,SD,L,Kelo
xem,ID,L,Kembayan
xer,BR,L,XerÃƒÂ©nte
xes,PG,L,Kesawai
xet,BR,L,XetÃƒÂ¡
xeu,PG,L,Keoru-Ahia
xgd,AU,X,Gudang
xgg,AU,X,Goreng
xgi,AU,X,Garingbal
xgm,AU,X,Dharumbal
xgu,AU,L,Unggumi
xgw,AU,X,Guwa
xhe,PK,L,Khetrani
xho,ZA,L,Xhosa
xhv,VN,L,Khua
xii,ZA,L,Xiri
xin,GT,X,Xinca
xip,BR,X,XipinÃƒÂ¡wa
xir,BR,L,XiriÃƒÂ¢na
xis,IN,L,Kisan
xiy,BR,L,Xipaya
xjb,AU,X,Minjungbal
xjt,AU,X,Jaitmatang
xka,PK,L,Kalkoti
xkb,BJ,L,Nago
xkc,IR,L,KhoÃ¢â‚¬â„¢ini
xkd,ID,L,Kayan
xke,ID,L,Kereho
xkf,BT,L,Khengkha
xkg,ML,L,Kagoro
xkh,BR,L,Karahawyana
xki,KE,L,Kenyan Sign Language
xkj,IR,L,Kajali
xkk,KH,L,KacoÃ¢â‚¬â„¢
xkl,ID,L,Kenyah
xkn,ID,L,Kayan
xko,LA,L,Kiorr
xkp,IR,L,Kabatei
xkq,ID,L,Koroni
xkr,BR,L,XakriabÃƒÂ¡
xks,ID,L,Kumbewaha
xkt,GH,L,Kantosi
xku,CG,L,Kaamba
xkv,BW,L,Kgalagadi
xkw,ID,L,Kembra
xkx,PG,L,Karore
xky,MY,L,UmaÃ¢â‚¬â„¢ Lasan
xkz,BT,L,Kurtokha
xla,PG,L,Kamula
xma,SO,L,Mushungulu
xmb,CM,L,Mbonga
xmc,MZ,L,Makhuwa-Marrevone
xmd,CM,L,Mbudum
xmf,GE,L,Mingrelian
xmg,CM,L,Mengaka
xmh,AU,L,Kuku-Muminh
xmj,CM,L,Majera
xml,MY,L,Malaysian Sign Language
xmm,ID,L,Malay
xmo,BR,L,Morerebi
xmp,AU,X,Kuku-MuÃ¢â‚¬â„¢inh
xmq,AU,X,Kuku-Mangk
xms,MA,L,Moroccan Sign Language
xmt,ID,L,Matbat
xmu,AU,X,Kamu
xmv,MG,L,Malagasy
xmw,MG,L,Malagasy
xmx,ID,L,Maden
xmy,AU,X,Mayaguduna
xmz,ID,L,Mori Bawah
xnb,TW,L,Kanakanabu
xnh,CN,L,Kuanhua
xni,AU,L,Ngarigu
xnk,AU,X,Nganakarti
xnn,PH,L,Kankanay
xnr,IN,L,Kangri
xns,IN,L,Kanashi
xnt,US,L,Narragansett
xnu,AU,X,Nukunul
xny,AU,L,Nyiyaparli
xnz,EG,L,Mattokki
xoc,NG,X,OÃ¢â‚¬â„¢chiÃ¢â‚¬â„¢chiÃ¢â‚¬â„¢
xod,ID,L,Kokoda
xog,UG,L,Soga
xoi,PG,L,Kominimung
xok,BR,L,Xokleng
xom,SD,L,Komo
xon,GH,L,Konkomba
xoo,BR,L,XukurÃƒÂº
xop,PG,L,Kopar
xor,BR,L,Korubo
xow,PG,L,Kowaki
xpa,AU,X,Pirriya
xpe,LR,L,Kpelle
xpj,AU,X,Mpalitjanh
xpk,BR,L,Kulina Pano
xpn,BR,L,KapinawÃƒÂ¡
xpq,US,L,Mohegan-Pequot
xpt,AU,X,Punthamara
xra,BR,L,KrahÃƒÂ´
xrb,BF,L,Karaboro
xrd,AU,X,Gundungurra
xre,BR,X,Kreye
xrg,AU,X,Minang
xri,BR,L,Krikati-Timbira
xrq,AU,X,Karranga
xru,AU,L,Marriammu
xrw,PG,L,Karawa
xsb,PH,L,Sambal
xse,ID,L,Sempan
xsh,NG,L,Shamang
xsi,PG,L,Sio
xsl,CA,L,Slavey
xsm,BF,L,Kasem
xsn,NG,L,Sanga
xsp,PG,L,Silopi
xsq,MZ,L,Makhuwa-Saka
xsr,NP,L,Sherpa
xsu,VE,L,SanumÃƒÂ¡
xsy,TW,L,Saisiyat
xta,MX,L,Mixtec
xtb,MX,L,Mixtec
xtc,SD,L,Katcha-Kadugli-Miri
xtd,MX,L,Mixtec
xte,ID,L,Ketengban
xth,AU,L,Yitha Yitha
xti,MX,L,Mixtec
xtj,MX,L,Mixtec
xtl,MX,L,Mixtec
xtm,MX,L,Mixtec
xtn,MX,L,Mixtec
xtp,MX,L,Mixtec
xts,MX,L,Mixtec
xtt,MX,L,Mixtec
xtu,MX,L,Mixtec
xtv,AU,X,Thawa
xtw,BR,L,TawandÃƒÂª
xty,MX,L,Mixtec
xua,IN,L,Kurumba
xub,IN,L,Kurumba
xud,AU,L,Umiida
xug,JP,L,Kunigami
xuj,IN,L,Kurumba
xul,AU,X,Ngunawal
xun,AU,X,Unggaranggu
xuo,TD,L,Kuo
xut,AU,X,Kuthant
xuu,NA,L,Khwe
xvi,AF,L,Kamviri
xwa,BR,L,Kwaza
xwd,AU,L,Wadi Wadi
xwe,BJ,L,Gbe
xwg,ET,L,Kwegu
xwj,AU,X,Wajuk
xwk,AU,L,Wangkumara
xwl,BJ,L,Gbe
xwr,ID,L,Kwerba Mamberamo
xwt,AU,X,Wotjobaluk
xww,AU,X,Wemba Wemba
xxk,ID,L,KeÃ¢â‚¬â„¢o
xxr,BR,X,KoropÃƒÂ_
xya,AU,X,Yaygir
xyb,AU,X,Yandjibara
xyj,AU,X,Mayi-Yapi
xyk,AU,X,Mayi-Kulan
xyt,AU,X,Mayi-Thakurti
xyy,AU,L,Yorta Yorta
yaa,PE,L,Yaminahua
yab,BR,L,Yuhup
yac,ID,L,Yali
yad,PE,L,Yagua
yae,VE,L,PumÃƒÂ©
yaf,CD,L,Yaka
yag,CL,L,YÃƒÂ¡mana
yah,TJ,L,Yazgulyam
yai,TJ,L,Yagnobi
yaj,CF,L,Banda-Yangere
yak,US,L,Yakama
yal,GN,L,Yalunka
yam,CM,L,Yamba
yan,NI,L,Mayangna
yao,MW,L,Yao
yap,FM,L,Yapese
yaq,MX,L,Yaqui
yar,VE,L,Yabarana
yas,CM,L,Nugunu
yat,CM,L,Yambeta
yau,VE,L,Yuwana
yav,CM,L,Yangben
yaw,BR,L,YawalapitÃƒÂ_
yax,AO,L,Yauma
yay,NG,L,Agwagwune
yaz,NG,L,Lokaa
yba,NG,L,Yala
ybb,CM,L,Yemba
ybe,CN,L,Yugur
ybh,NP,L,Yakkha
ybi,NP,L,Yamphu
ybj,NG,L,Hasha
ybk,CN,L,Bokha
ybl,NG,L,Yukuben
ybm,PG,L,Yaben
ybn,BR,L,YabaÃƒÂ¢na
ybo,PG,L,Yabong
ybx,PG,L,Yawiyo
yby,PG,L,Yaweyuha
ych,CN,L,Chesu
ycl,CN,L,Lolopo
ycn,CO,L,Yucuna
ycp,LA,L,Chepya
yda,AU,L,Yanda
ydd,IL,L,Yiddish
yde,PG,L,Yangum Dey
ydg,PK,L,Yidgha
ydk,PG,L,Yoidik
yea,IN,L,Ravula
yec,DE,L,Yeniche
yee,PG,L,Yimas
yei,CM,X,Yeni
yej,IL,L,Yevanic
yel,CD,L,Yela
yer,NG,L,Tarok
yes,NG,L,Nyankpa
yet,ID,L,Yetfa
yeu,IN,L,Yerukula
yev,PG,L,Yapunda
yey,BW,L,Yeyi
yga,AU,X,Malyangapa
ygi,AU,X,Yiningayi
ygl,PG,L,Yangum Gel
ygm,PG,L,Yagomi
ygp,CN,L,Gepo
ygr,PG,L,Yagaria
ygs,AU,L,Yolngu Sign Language
ygu,AU,L,Yugul
ygw,PG,L,Yagwoia
yha,CN,L,Buyang
yhd,IL,L,Arabic
yhl,CN,L,Phowa
yia,AU,L,Yinggarda
yif,CN,L,Ache
yig,CN,L,Nasu
yih,DE,L,Yiddish
yii,AU,L,Yidiny
yij,AU,L,Yindjibarndi
yik,CN,L,Lalo
yil,AU,X,Yindjilandji
yim,IN,L,Naga
yin,MM,L,Yinchia
yip,CN,L,Pholo
yiq,CN,L,Miqie
yir,ID,L,Awyu
yis,PG,L,Yis
yit,CN,L,Lalu
yiu,CN,L,Awu
yiv,CN,L,Nisu
yix,CN,L,Axi
yiy,AU,L,Yir Yoront
yiz,CN,L,Azhe
yka,PH,L,Yakan
ykg,RU,L,Yukaghir
yki,ID,L,Yoke
ykk,PG,L,Yakaikeke
ykl,CN,L,Khlula
ykm,PG,L,Kap
ykn,CN,L,Kua-nsi
yko,CM,L,Yasa
ykr,PG,L,Yekora
ykt,CN,L,Kathu
yku,CN,L,Kuamasi
yky,CF,L,Yakoma
yla,PG,L,Yaul
ylb,PG,L,Yaleba
yle,PG,L,Yele
ylg,PG,L,Yelogu
yli,ID,L,Yali
yll,PG,L,Yil
ylm,CN,L,Limi
yln,CN,L,Buyang
ylo,CN,L,Naluo
ylr,AU,X,Yalarnnga
ylu,PG,L,Aribwaung
yly,NC,L,NyelÃƒÂ¢yu
ymb,PG,L,Yambes
ymc,CN,L,Muji
ymd,CN,L,Muda
yme,PE,X,Yameo
ymg,CD,L,Yamongeri
ymh,CN,L,Mili
ymi,CN,L,Moji
ymk,MZ,L,Makwe
yml,PG,L,Iamalele
ymm,SO,L,Maay
ymn,ID,L,Sunum
ymo,PG,L,Yangum Mon
ymp,PG,L,Yamap
ymq,CN,L,Muji
ymr,IN,L,Malasar
ymx,CN,L,Muji
ymz,CN,L,Muzi
yna,CN,L,Aluo
ynd,AU,X,Yandruwandha
yne,CN,L,LangÃ¢â‚¬â„¢e
yng,CD,L,Yango
ynk,RU,L,Yupik
ynl,PG,L,Yangulam
yno,TH,L,Yong
ynq,NG,L,Yendang
yns,CD,L,Yansi
ynu,CO,L,Yahuna
yob,PG,X,Yoba
yog,PH,L,Yogad
yoi,JP,L,Yonaguni
yok,US,L,Yokuts
yom,CD,L,Yombe
yon,PG,L,Yongkom
yor,NG,L,Yoruba
yot,NG,L,Yotti
yox,JP,L,Yoron
yoy,TH,L,Yoy
ypa,CN,L,Phala
ypb,CN,L,Phowa
ypg,CN,L,Phola
yph,CN,L,Phupha
ypm,CN,L,Phuma
ypn,CN,L,Phowa
ypo,CN,L,Phola
ypp,CN,L,Phupa
ypz,CN,L,Phuza
yra,PG,L,Yerakai
yrb,PG,L,Yareba
yre,CI,L,YaourÃƒÂ©
yri,CO,L,YarÃƒÂ_
yrk,RU,L,Nenets
yrl,BR,L,Nhengatu
yrn,CN,L,Yerong
yrs,ID,L,Yarsun
yrw,PG,L,Yarawata
yry,AU,L,Yarluyandi
ysd,CN,L,Samatao
ysg,CN,L,Sonaga
ysl,RS,L,Yugoslavian Sign Language
ysn,CN,L,Sani
yso,CN,L,Nisi
ysp,CN,L,Lolopo
ysr,RU,X,Yupik
yss,PG,L,Yessan-Mayo
ysy,CN,L,Sanie
yta,CN,L,Talu
ytl,CN,L,Tanglang
ytp,CN,L,Thopho
ytw,PG,L,Yout Wam
yty,AU,L,Yatay
yua,MX,L,Maya
yub,AU,X,Yugambal
yuc,US,L,Yuchi
yud,IL,L,Arabic
yue,CN,L,Chinese
yuf,US,L,Havasupai-Walapai-Yavapai
yug,RU,L,Yug
yui,CO,L,Wajiara
yuj,PG,L,Karkar-Yuri
yuk,US,L,Yuki
yul,CF,L,Yulu
yum,US,L,Quechan
yun,NG,L,Bena
yup,CO,L,Yukpa
yuq,BO,L,Yuqui
yur,US,L,Yurok
yut,PG,L,Yopno
yuw,PG,L,Yau
yux,RU,L,Yukaghir
yuy,CN,L,Yugur
yuz,BO,L,Yuracare
yva,ID,L,Yawa
yvt,VE,L,Yavitero
ywa,PG,L,Kalou
ywg,AU,L,Yinhawangka
ywl,CN,L,Lalu
ywn,BR,L,Yawanawa
ywq,CN,L,Yi
ywr,AU,L,Yawuru
ywt,CN,L,Lalo
ywu,CN,L,Nasu
yww,AU,X,Yawarawarga
yxa,AU,X,Mayawali
yxg,AU,X,Yagara
yxl,AU,L,Yardliyawarra
yxm,AU,L,Yinwum
yxu,AU,L,Yuyu
yxy,AU,X,Yabula Yabula
yyu,PG,L,Yau
yyz,CN,L,Ayizi
yzg,CN,L,Buyang
yzk,CN,L,Zokhuo
zaa,MX,L,Zapotec
zab,MX,L,Zapotec
zac,MX,L,Zapotec
zad,MX,L,Zapotec
zae,MX,L,Zapotec
zaf,MX,L,Zapotec
zag,SD,L,Zaghawa
zah,NG,L,Zangwal
zai,MX,L,Zapotec
zaj,TZ,L,Zaramo
zak,TZ,L,Zanaki
zal,CN,L,Zauzou
zam,MX,L,Zapotec
zao,MX,L,Zapotec
zaq,MX,L,Zapotec
zar,MX,L,Zapotec
zas,MX,L,Zapotec
zat,MX,L,Zapotec
zau,IN,L,Zangskari
zav,MX,L,Zapotec
zaw,MX,L,Zapotec
zax,MX,L,Zapotec
zay,ET,L,Zaysete
zaz,NG,L,Zari
zbc,MY,L,Berawan
zbe,MY,L,Berawan
zbt,ID,L,Batui
zbw,MY,L,Berawan
zca,MX,L,Zapotec
zch,CN,L,Zhuang
zdj,KM,L,Comorian
zea,NL,L,Zeeuws
zeg,PG,L,Zenag
zeh,CN,L,Zhuang
zen,MR,L,Zenaga
zga,TZ,L,Kinga
zgb,CN,L,Zhuang
zgh,MA,L,Tamazight
zgm,CN,L,Zhuang
zgn,CN,L,Zhuang
zgr,PG,L,Magori
zhb,CN,L,Zhaba
zhd,CN,L,Zhuang
zhi,NG,L,Zhire
zhn,CN,L,Zhuang
zhw,CM,L,Zhoa
zia,PG,L,Zia
zib,ZW,L,Zimbabwe Sign Language
zik,PG,L,Zimakani
zil,GN,L,Zialo
zim,TD,L,Mesme
zin,TZ,L,Zinza
zir,NG,L,Ziriya
ziw,TZ,L,Zigula
ziz,NG,L,Zizilivakan
zka,ID,L,Kaimbulawa
zkd,MM,L,Kadu
zkn,MM,L,Kanan
zkp,BR,X,KaingÃƒÂ¡ng
zkr,CN,L,Zakhring
zlj,CN,L,Zhuang
zlm,MY,L,Malay
zln,CN,L,Zhuang
zlq,CN,L,Zhuang
zma,AU,L,Manda
zmb,CD,L,Zimba
zmc,AU,X,Margany
zmd,AU,L,Maridan
zme,AU,X,Mangerr
zmf,CD,L,Mfinu
zmg,AU,L,Marti Ke
zmh,PG,X,Makolkol
zmi,MY,L,Negeri Sembilan Malay
zmj,AU,L,Maridjabin
zmk,AU,X,Mandandanyi
zml,AU,L,Madngele
zmm,AU,L,Marimanindji
zmn,GA,L,Mbangwe
zmo,SD,L,Molo
zmp,CD,L,Mpuono
zmq,CD,L,Mituku
zmr,AU,L,Maranunggu
zms,CD,L,Mbesa
zmt,AU,L,Maringarr
zmu,AU,X,Muruwari
zmv,AU,X,Mbariman-Gudhinma
zmw,CD,L,Mbo
zmx,CG,L,Bomitaba
zmy,AU,L,Mariyedi
zmz,CD,L,Mbandja
zna,TD,L,Zan Gula
zne,CD,L,Zande
zng,VN,L,Mang
znk,AU,X,Manangkari
zns,NG,L,Mangas
zoc,MX,L,Zoque
zoh,MX,L,Zoque
zom,MM,L,Zo
zoo,MX,L,Zapotec
zoq,MX,L,Zoque
zor,MX,L,Zoque
zos,MX,L,Zoque
zpa,MX,L,Zapotec
zpb,MX,L,Zapotec
zpc,MX,L,Zapotec
zpd,MX,L,Zapotec
zpe,MX,L,Zapotec
zpf,MX,L,Zapotec
zpg,MX,L,Zapotec
zph,MX,L,Zapotec
zpi,MX,L,Zapotec
zpj,MX,L,Zapotec
zpk,MX,L,Zapotec
zpl,MX,L,Zapotec
zpm,MX,L,Zapotec
zpn,MX,L,Zapotec
zpo,MX,L,Zapotec
zpp,MX,L,Zapotec
zpq,MX,L,Zapotec
zpr,MX,L,Zapotec
zps,MX,L,Zapotec
zpt,MX,L,Zapotec
zpu,MX,L,Zapotec
zpv,MX,L,Zapotec
zpw,MX,L,Zapotec
zpx,MX,L,Zapotec
zpy,MX,L,Zapotec
zpz,MX,L,Zapotec
zqe,CN,L,Zhuang
zrg,IN,L,Mirgan
zrn,TD,L,Zerenkel
zro,EC,L,ZÃƒÂ¡paro
zrp,FR,X,Zarphatic
zrs,ID,L,Mairasi
zsa,PG,L,Sarasira
zsl,ZM,L,Zambian Sign Language
zsm,MY,L,Malay
zsr,MX,L,Zapotec
zsu,PG,L,Sukurum
zte,MX,L,Zapotec
ztg,MX,L,Zapotec
ztl,MX,L,Zapotec
ztm,MX,L,Zapotec
ztn,MX,L,Zapotec
ztp,MX,L,Zapotec
ztq,MX,L,Zapotec
zts,MX,L,Zapotec
ztt,MX,L,Zapotec
ztu,MX,L,Zapotec
ztx,MX,L,Zapotec
zty,MX,L,Zapotec
zua,NG,L,Zeem
zuh,PG,L,Tokano
zul,ZA,L,Zulu
zum,OM,L,Kumzari
zun,US,L,Zuni
zuy,CM,L,Zumaya
zwa,ET,L,Zay
zyb,CN,L,Zhuang
zyg,CN,L,Zhuang
zyj,CN,L,Zhuang
zyn,CN,L,Zhuang
zyp,MM,L,Chin
zzj,CN,L,Zhuang
